崽	16769
邹	19322
𬱟	1
拮	1955
窭	84
榇	156
笄	507
伛	256
鳔	115
苾	69
贽	872
具	433977
鳜	288
碶	3
使	1415241
酷	203580
呕	27880
涟	17411
妇	254490
淬	3323
𫓧	1
叩	20626
𬸪	1
诈	36960
朝	709794
㴔	1
䴔	1
崔	71662
愤	195305
则	740892
羊	113628
胙	170
徊	17843
知	4397166
查	417555
嫄	79
龊	7296
𫍯	1
章	697370
己	456926
廛	132
讣	690
滓	1742
崤	509
壶	45113
嫭	3
钙	3219
吕	124281
鹁	101
闿	730
贾	117314
俊	244926
螬	27
敉	115
车	1338067
鲃	41
娶	63134
蘑	7945
练	501342
睦	8413
蝽	16
弥	97736
矮	81729
鼒	5
伥	1015
缒	269
虓	38
艮	3525
晓	388268
橛	551
塾	3784
芜	11923
宵	31873
舯	104
颋	10
蕴	35331
晁	6805
件	935236
延	148659
袋	303807
唿	1367
薿	12
荜	551
舞	376447
咄	14826
塌	51755
𬒗	1
蒄	9
汊	390
鹬	597
禳	601
寨	67654
眦	2846
朦	42684
泇	2
佥	1822
糇	46
蚓	3613
戮	22743
媛	36311
嚓	16792
蒈	1
鳇	79
骛	2800
篡	6923
邦	114843
楂	965
脊	28042
在	19195988
崾	107
悌	1331
痿	2502
旿	17
调	542793
券	21438
舸	342
屿	11827
劓	75
馝	4
揄	4291
羝	237
盦	24
耏	4
溉	2290
珌	19
鹘	2637
亥	11846
庥	575
曦	19126
妭	1
榭	5271
攉	81
蓇	9
舜	7461
宕	2795
槛	8971
唉	139035
珖	9
蕃	9571
鲭	107
訇	838
蠋	14
猃	111
燮	4045
堋	73
姝	15427
诃	4485
凸	22456
榷	1858
棕	14157
娇	199461
各	856129
墙	301302
恚	659
皦	14
珅	5346
黥	352
且	1092817
帔	2773
滥	23421
鲚	50
槭	161
冮	7
姞	27
醴	764
釜	5082
臜	187
灞	869
县	192414
袁	109371
卢	96171
杠	11744
峄	701
瀌	2
蟋	4574
埋	139625
鱿	3850
欻	45
郸	4715
雷	560380
侧	199093
醪	499
㙦	1
䲠	1
鸾	11089
渥	4567
淤	8795
严	480980
侦	55446
铉	2377
婤	2
褊	273
鸥	9277
泐	35
咍	2
夭	25129
椭	4310
蝓	174
靓	17480
杓	405
瓖	70
禋	14
俶	163
馋	8380
样	4769843
跂	4068
腮	20076
坛	74268
喃	132069
翅	64426
但	7505258
轶	6151
铎	7820
皿	3663
楝	582
鹾	215
奋	269741
瘦	127217
洘	1
𬺓	1
傍	34851
䴘	1
估	154329
挓	32
蔽	36097
响	724099
做	3254998
静	968468
奭	187
铍	220
蓍	386
嵇	4534
操	235166
举	493504
祋	4
镃	23
醌	10
缶	270
祭	89102
市	712353
伶	18547
崃	544
锥	13236
长	3100061
趾	12472
铄	1851
蓄	42732
铗	376
攥	14544
额	164813
嗦	47529
旦	154395
痦	210
锍	243
瞧	180833
下	8550883
膘	2360
蔈	1
却	2377930
甍	131
拣	24190
惮	16733
弯	130606
𦈡	1
互	215473
龚	21247
背	642471
袭	189130
暿	2
四	1598103
罶	6
佶	3271
嚷	69717
蜷	15342
峃	1
泃	3
锿	40
抉	7092
锄	9339
奸	97556
艰	82207
工	1242238
障	67984
攻	665396
陔	184
恺	7749
鹒	2
蹦	49582
着	1616547
朓	21
注	583183
蹒	6306
汈	6
炮	176433
锻	36525
乒	8804
䂮	1
嬷	9758
鄌	1
邮	38474
罚	94403
望	1623940
亶	343
佚	3149
杷	760
畦	862
败	364056
寿	73702
津	69528
圙	1
仂	16
澳	23262
诿	1418
砝	1735
短	345481
牯	1572
埭	96
哕	133
不	29858098
橙	18985
栝	100
铕	6
梆	5443
㳘	1
蝉	26988
哿	154
牂	77
𫖯	1
砭	772
隃	2
遮	76030
绂	255
滂	2320
厍	55
桓	28954
泊	41522
哈	879529
艽	1169
嬿	20
浥	51
蟑	7999
嫁	111213
异	605893
鞭	64900
壳	41878
𦙶	1
硝	9322
垭	663
枭	12513
鞁	2
咕	80612
撕	86285
倞	34
匠	41639
鲜	273042
谆	3506
耘	3870
倮	276
滘	45
硭	101
驭	11487
逮	28152
颓	24498
联	514909
癃	19
梓	13928
反	1250684
镦	26
鱾	2
哦	3563331
里	7329329
臌	2083
程	590620
衷	52516
凌	335557
咚	43571
顷	20104
枝	121573
驿	12437
辊	149
穿	634743
础	74018
婿	21915
啕	6153
骄	60598
隔	169020
冬	156923
镕	536
倔	18985
怔	100635
瀔	1
辒	63
途	158600
窜	65975
枷	8878
岜	274
岙	529
昃	141
点	3978857
赂	6381
瘃	9
泥	120658
峥	4435
秋	352447
觋	88
灸	3572
戌	4146
访	133499
舛	935
篆	4334
柝	568
埝	102
痼	691
翠	82047
辰	112022
埙	1146
尜	196
㠓	1
藠	17
谜	26948
锕	145
画	359785
栓	10430
蔻	3926
蠓	196
攸	9344
绊	16943
桷	205
解	1312069
鲥	244
涂	108137
痃	10
寇	45005
宋	255295
峿	1
授	134241
残	232906
谥	2562
跱	4
届	38052
絜	102
濂	2918
垃	46135
瓷	24856
凰	49490
颏	1083
蛭	1337
续	591246
弛	12592
农	208657
邂	5822
熜	296
膜	26834
祉	1422
𬨂	1
螃	6824
翂	8
憔	18747
犍	2
㑇	1
冔	1
鲿	1
禚	9
芍	2962
夜	877662
履	28691
厌	148170
掌	510261
氿	4
郈	12
魋	21
琦	26017
𫚖	1
赶	585732
嚭	85
撷	1016
镚	112
癌	15320
缬	135
熨	2754
皭	4
榛	3296
兜	44210
褯	14
禛	2520
崶	1
菰	326
睃	580
佰	1601
狍	1154
拍	449482
兔	65123
濛	2
至	1199060
肼	43
馓	152
苍	194305
笋	7473
拌	12928
崒	52
宥	917
𩾃	1
珦	30
幂	672
苌	867
杭	34034
敷	21264
鲶	681
悼	9881
效	279885
鲡	68
鄜	55
淯	188
焜	115
裛	10
麝	2896
瑢	117
群	516078
蛞	119
回	3608342
颃	119
镈	55
脔	636
鹂	2320
蹂	7441
蕈	338
蒱	4
匍	4792
棓	7
岿	1391
立	1293825
寥	20858
毐	1014
篥	149
㛃	1
茌	126
髋	424
圭	8053
男	1354325
蔷	14897
锷	3472
寐	10215
櫆	42
斤	64824
郜	390
褛	4043
烜	1569
惜	271652
黝	16398
娣	4965
绝	943341
啷	7604
彤	15358
佤	680
獍	216
蛃	1
麂	631
茗	22790
燎	9588
捍	7136
卍	18101
瑾	14683
闭	241528
觉	2372601
榍	42
旭	54483
鲋	217
惋	13738
吡	695
林	1435297
蓝	431856
拥	294914
犏	47
芏	335
婉	80017
获	245742
湾	107990
荖	13
肚	167539
社	476705
笕	244
衬	50273
疸	325
混	338566
巷	50219
澂	267
完	1623351
歪	78306
桤	65
食	353227
卖	303881
刀	723426
垩	677
最	2582958
焯	548
疭	1
罢	242363
钌	56
断	759789
景	369789
萆	37
屋	398800
卸	27286
税	61206
蒌	170
荸	224
苏	465273
挖	75266
娃	107392
合	1085787
遴	937
猖	8949
祾	4
箨	35
芥	7469
阱	26889
舭	21
袤	3095
颤	194954
斝	30
疝	216
化	951402
档	65509
㭕	1
厉	352289
掉	586060
涸	4945
疍	27
龛	2663
供	188900
𬘭	1
滨	26668
羖	253
菌	16009
簋	272
街	313486
顿	557769
衿	1060
硿	15
慎	64155
徛	1
拖	163824
窕	5352
歼	27595
骕	56
脱	375300
脏	124292
荥	1801
意	3668832
鸸	54
镶	20859
矻	50
翰	60203
逼	192856
埤	98
旗	137445
勖	1352
帖	30181
菈	2
吞	125697
俣	384
闩	2513
又	3710253
岱	6016
珈	4078
快	1840002
萌	34409
同	2614684
毋	9855
昭	65611
瘭	36
哢	160
弆	3
退	494369
抖	197123
闸	9439
酏	15
棍	70830
蛇	160446
猥	8899
迫	181074
疃	159
佼	7461
蒜	14175
雊	8
堤	19817
昝	209
嫕	32
俱	92405
导	486194
盗	136598
哭	447754
底	806360
稌	20
黟	722
铭	68151
馃	27
犸	1634
哝	10045
榃	1
兄	642801
界	913396
敌	534221
镌	2065
趋	40580
饬	2327
晖	19479
栗	29060
丕	5021
奎	23790
铝	3935
祎	4801
勿	29379
忖	25375
姆	140195
瘗	97
淡	518866
遘	129
肝	31441
癖	7799
郎	182458
播	84354
川	193134
涤	7511
廒	32
果	2105432
徂	561
彗	2840
钭	110
熄	26173
葸	215
脚	735171
嵋	7262
测	188407
冥	116979
赋	48947
摸	342355
焚	39562
量	1142438
驾	107184
轲	8081
钝	15646
减	131293
势	756508
抿	21330
偷	359994
町	3825
朵	202375
闵	17115
峂	1
鹕	237
蘖	236
蒂	105802
鹅	29948
包	667584
涓	6332
镭	1855
惬	12405
馆	235909
壤	15484
啭	446
哌	78
骶	115
筷	31938
暧	21716
牥	1
棬	20
剥	42276
洋	293497
禾	16994
风	2175032
妾	33442
涕	24196
黎	98445
踶	11
酿	22425
腿	280953
磷	5059
敝	10152
镝	1123
裤	116369
曈	192
倏	28538
仝	797
涡	22479
甭	10112
酮	1136
锭	7342
僮	2827
嗵	4380
媂	2
竟	1160071
唝	16
癫	11358
狸	51417
𬇕	1
钖	10
戥	144
锌	2247
捅	45437
骷	39697
颎	878
秾	211
灏	1934
儿	2850099
桶	49901
骙	30
脿	1
憺	3
椤	1298
氇	88
掼	1476
锝	188
偏	236194
疖	261
靛	1238
沉	718490
髻	7308
均	116507
英	646332
溲	231
邲	10
礅	271
匙	48848
簟	302
矿	75242
柿	8211
鼾	7131
夕	81779
掸	4871
艄	1019
窃	47731
䏝	1
桎	1419
硎	96
衎	35
菝	16
俾	3865
忾	1915
暗	891082
燃	118688
弓	120522
马	1729444
蛔	1424
艇	52285
婷	123853
班	459773
祆	500
叭	23567
庭	211392
费	449493
盎	8679
典	171038
呤	4509
煸	642
滧	1
酸	115605
祕	191
劄	17
奕	26803
俜	74
芄	111
垲	46
抄	47669
犄	2550
惇	3467
僇	20
郏	456
骤	44775
侃	36359
捩	400
踱	19898
伾	108
嬥	1
𬭳	1
定	2738826
领	808921
玭	281
檬	8819
像	1883480
肥	93040
楙	167
了	3481244
瑭	1167
摭	388
粜	224
葭	3437
虿	125
癿	5
萸	619
僖	2301
黛	51659
稃	10
胖	178106
暇	33981
骠	3169
吸	431550
城	1258896
澍	1365
儇	279
侍	136560
濋	1
瑝	4
佾	241
垿	2
鄚	16
干	1197832
朳	2
酥	18512
腥	51055
裆	6839
慥	14
姬	101930
锾	56
吭	29376
搭	135459
琭	10
阿	867276
𬤝	1
绾	4522
犒	3263
壕	10557
槃	1341
珸	1
舄	52
司	911785
揸	91
希	614577
渌	368
蛟	20490
忍	492902
俍	10
垄	11783
盷	30
萝	33285
块	472479
鹎	23
般	940950
庾	1851
觍	82
畋	179
袆	418
𬒔	1
帡	5
瞎	64956
渡	83063
基	499225
荄	3
牍	1878
邸	15951
肸	7
孬	3770
悸	16673
阗	2750
瞌	7312
昂	80973
舔	26425
躲	249451
填	47817
氛	95505
匼	4
玤	4
伍	144671
季	1028551
李	1462548
簕	9
葖	3
呖	1054
氕	6
僚	19625
𠳐	1
狭	40343
譬	11808
睎	6
蝎	17948
鼍	263
甜	156744
魃	2206
韩	272551
稷	6958
𡐓	1
厄	18381
歃	750
耪	140
宬	14
矩	56721
擿	12
逆	73791
挫	32365
敦	35425
梿	96
瀍	26
裼	62
位	1682897
锑	174
潍	793
卤	5944
砆	4
朗	149505
堆	174997
吖	855
芭	14410
箬	634
廖	31068
倪	32399
蜎	87
罍	34
䢺	1
霎	21406
汞	1293
醍	1454
撬	6741
谍	18612
健	168909
楷	9166
饷	9646
脸	1845355
靿	57
达	741783
睿	24475
板	466757
狄	58779
拄	6045
鬃	3861
苄	52
鏖	2591
懊	20551
剔	21279
〇	10001
溍	30
待	658855
箕	3367
菖	871
蟆	9206
龅	790
蛎	1038
雎	2015
捭	618
垍	129
荭	690
獭	976
绡	2598
二	2073730
迈	83799
婌	7
袷	1
倥	546
梯	107298
帆	49725
蜿	8377
熥	10
掮	626
翾	24
噌	4925
猄	2
挝	2049
猝	12078
茝	390
侉	802
鬻	576
眇	480
垆	386
俅	2802
嚎	34930
仍	434012
耥	16
迅	225007
急	1009908
第	2558819
滆	3
楼	654627
忒	9834
茭	352
酪	5023
盥	1988
屮	2223
特	1314149
卻	2
慆	15
珫	12
麓	6366
秸	1751
凭	221419
晔	5541
闾	3206
亓	1310
臣	247344
萄	29506
汤	124041
䗖	1
洮	975
绦	1282
𫄸	1
缅	13482
噎	11031
臭	122494
杆	61571
虎	391383
陎	1
魁	39295
裎	281
虢	886
确	722243
荬	35
绹	182
滔	37517
陶	95451
鲬	1
矼	5
疾	120122
邱	37274
岬	1211
冱	38
悱	1250
憭	7
肱	1209
跽	91
膝	52945
鲤	7850
沤	529
骜	5586
伐	56862
苻	4649
㘎	1
霆	29471
醭	24
罅	816
漷	21
明	2864493
鹍	38
鼷	28
卬	266
琨	2423
桃	107205
讨	282188
衩	3769
搀	21048
祼	295
丽	653446
诬	9996
晾	9013
来	14837008
坥	1
妗	2232
跌	85275
姜	79592
寤	403
诤	786
牝	865
百	962452
踽	1380
鸽	18713
槜	2
集	5157621
埫	6
𬘡	1
嫜	117
嗳	3274
溅	44043
盆	64087
鲾	1
赉	350
精	932566
沾	65301
三	2747795
盉	277
菉	90
髫	318
揉	67836
竫	1
驸	5443
显	763328
蜥	9411
尬	88604
燔	159
井	98247
刭	82
初	455647
娜	286465
爝	104
谤	4579
蹽	44
瘾	30460
淋	71209
烂	148473
椒	17542
隆	139139
赡	1870
淌	33569
绲	129
嚆	23
𰻝	2
皆	127085
戭	1
噇	22
仅	466677
泾	3021
糖	60726
锇	79
兰	56531
掺	12440
嵬	5145
郝	36992
赤	174099
浬	47
𫟅	1
剌	9912
澛	1
坜	224
婫	1
惔	31
嘻	149025
蚄	1
热	625681
惭	27082
僭	1473
行	2756707
踅	1166
陆	431373
郭	142212
胭	9089
瀱	1
媾	1834
廷	132060
价	384864
垺	3
穗	13996
拤	1
耱	9
倓	75
帅	207991
囫	1692
袒	6548
邝	1724
塱	1
斥	82161
疥	608
罡	18554
悝	210
冕	10995
憕	6
体	799812
当	3437227
糁	309
卑	82926
悭	409
鞔	111
炭	19148
吱	47133
阆	821
蹅	28
肭	58
昆	66327
唠	19758
𫌀	1
介	261750
耙	3978
摊	67975
贪	85989
揍	25074
缡	400
幅	96801
久	737480
顸	277
呃	535106
粪	16073
迄	6617
燚	87
缛	1143
曜	8964
啾	4064
洽	1
孥	311
漓	22607
𥻗	1
峤	509
六	635085
躺	220027
慝	84
鳤	1
可	7069177
涅	16640
刿	382
超	383925
法	2798487
腭	587
丰	169049
眸	59962
朸	2
霸	133105
轷	3
软	239537
苔	8046
𬘘	1
胎	54439
酆	879
嶅	1
春	414545
瘥	46
绛	8579
蜜	76560
圜	1662
戕	2304
贬	16756
放	7730746
廓	15568
朔	18751
结	1132777
愭	3
偲	34
抬	352794
贤	109708
仓	68848
疆	51901
淅	6024
𫓹	1
耢	18
溷	157
纷	308102
台	676962
康	217906
桀	10703
刻	977817
蛸	38
太	1962846
空	1496063
呓	6087
巅	9968
秣	1869
鞳	7
掇	3821
衔	27316
硔	1
桔	7129
铥	3
鹤	44829
铊	195
钇	26
哥	1176478
蹬	23652
赆	42
咇	27
浆	28280
韬	11435
浲	2
枸	1044
垸	282
悈	1
爔	281
敖	27109
畖	2
䴕	1
啖	1198
塔	178294
毂	517
蕖	380
镖	64001
笾	103
款	136500
迷	424855
翷	2
颔	9308
纤	72316
交	898419
庤	3
钥	44780
傈	370
烩	1967
墘	1
咥	190
轾	406
纬	7716
躬	43679
嗍	187
崆	10116
拔	177504
京	399658
凫	905
畸	5546
贷	29413
跞	40
浰	38
浕	4
阇	413
栏	52542
皕	28
昇	578
锖	36
赕	7
飧	385
签	102160
莿	1
啸	115579
跤	8547
扪	2345
垡	80
喳	21142
刍	1404
差	573617
恝	40
镥	10
跬	290
略	301717
埔	6341
啥	976191
偭	2
柔	84783
唇	161330
恭	127785
遭	174295
鞡	11
核	96966
牿	30
承	361607
剿	23892
损	160064
粕	899
蓖	318
铖	1124
筏	7350
鲼	108
旞	1
砸	49192
梁	201688
链	66507
眭	302
镳	3138
逝	68599
叇	328
湔	113
两	3302467
鸬	332
渤	4218
貆	4
踬	103
绥	6679
镇	264518
辽	47837
倭	24819
沆	745
阜	4438
德	733776
逭	128
爿	1036
撂	8108
咖	75456
房	980290
糕	60412
撖	26
鳕	400
碎	220326
从	3173777
𬶐	1
玼	17
钿	1045
矸	448
玚	29
侣	33934
楔	2581
奔	264801
洱	2978
𫠆	1
峛	2
饔	68
钒	104
汆	183
率	217562
彬	60399
佬	15515
珥	1226
麟	51075
豆	107186
菥	12
堽	3
蒸	33715
喏	8321
撸	162485
棺	31465
铿	6350
𨚕	1
浐	35
氾	72
尾	148961
蓿	807
瓿	76
辣	82599
苷	239
曝	6458
坤	49144
榔	2355
佣	73610
𬜯	1
蹲	66159
检	140354
膻	1909
陵	86609
馔	1103
珇	8
榜	41986
将	2629220
厥	23083
接	1671343
玥	5095
牖	414
菇	11317
鸷	1190
剖	15233
剕	10
奇	982597
帷	8008
疳	86
癸	3406
虸	1
屾	1
汾	2941
幡	7257
蒿	2231
浩	178518
蚝	582
垤	35
暝	1137
裔	13333
令	942792
绤	12
滤	5490
掾	501
觊	4988
癔	365
速	614541
茬	13643
密	506111
恕	30849
偕	5651
识	826908
戗	2093
叮	62023
宫	431591
甸	23243
海	1335125
锸	104
蔸	359
晨	213174
嘎	33415
境	394044
𦝼	1
宾	117599
廋	296
㮾	1
烦	350930
擞	6389
设	369437
旅	179264
胈	6
伤	968364
烈	52124
漤	18
缤	7366
飕	8931
蠡	2201
夔	2716
垱	109
呇	3
耕	21787
倕	18
殆	12049
营	369627
鼬	1024
烻	2
琥	5563
句	754301
鲷	163
绌	1544
咐	93483
凇	253
崧	1364
铪	60
逻	41948
骆	39889
匿	17243
螺	19078
鲲	3211
课	253332
岷	2215
金	1291890
篾	1075
犇	90
臑	11
催	86152
靺	567
边	2448616
羹	9721
澹	6737
儦	6
芗	172
玷	4895
抗	272797
策	213137
炬	6449
衫	77530
邬	5346
送	668593
薅	557
馉	37
扎	204373
稍	214762
嬖	300
懑	2698
耜	198
锶	263
俄	84262
府	442710
铱	516
茑	396
斗	562156
跸	628
哱	12
筶	5
俪	2380
笆	3385
碣	959
梣	4
鸶	844
诙	2612
琚	1046
毙	32881
窖	8832
缎	13278
骖	156
驷	1951
被	2998065
种	2653925
憎	16933
磡	30
肤	118773
饺	11791
剞	211
苤	82
脆	145126
孖	59
摏	1
肆	58586
纸	273014
刺	394556
丝	661301
潜	151582
游	537556
常	1623698
魆	588
璱	39
倬	1087
危	279882
猇	73
斯	1105721
勔	59
铜	73455
矣	40046
耤	5
庙	63494
猗	899
馍	4218
噔	11504
韫	1913
糅	1398
妍	45257
蟫	4
淼	8594
𫞩	1
喵	8411
缈	8276
睑	3439
骦	46
媖	4
脍	1297
出	8294944
鹋	42
稹	816
尺	102254
缪	14902
灭	280838
雏	9649
蟀	4667
迸	17663
媆	1
荇	584
皤	215
潢	3728
形	858844
瞀	113
砣	1968
敏	196616
箩	3539
恢	164985
鍪	306
愎	1390
煺	75
脎	21
砫	27
摔	109218
贲	4602
哗	68258
慈	93048
备	823556
䴖	1
旻	1175
北	718034
橹	1793
穹	16600
讦	720
锱	404
趸	624
由	1400587
詹	18853
唱	214665
冤	59020
冇	17801
愍	413
叱	18955
鹖	34
醇	12445
楫	841
穆	74573
酎	62
饫	248
黾	131
腧	107
复	656645
植	65775
煎	22181
忞	93
秫	501
兑	17198
名	1804560
诺	203150
芑	2498
璆	41
氘	94
鸪	1493
牺	54588
扺	20
世	1305455
寺	88285
默	454459
藿	436
晤	6920
艺	226122
娆	7100
妣	610
笸	326
欸	535
妫	2567
癗	3
稆	73
慬	13
酬	31981
努	204861
炎	120856
𬙂	1
芪	779
酤	40
坡	79229
煤	34204
虫	110360
陌	97195
映	119293
靡	16932
咳	86471
个	14789407
鳖	7000
蘩	1943
幖	1
裹	70441
钳	9040
乖	139564
篝	8897
稠	9217
壹	2322
棹	580
棣	8330
豸	916
裣	319
切	900593
棫	1239
跖	443
视	787376
士	1175728
袍	89410
颍	2513
惎	3
碍	79506
鱼	288143
谟	3202
嫫	2090
嫽	124
趼	59
万	1201403
无	4177290
藦	2
谋	204689
哞	1584
珺	862
诘	3734
胺	1175
烺	781
晗	6492
噗	24443
徨	7082
树	474613
惺	18834
夹	130444
窸	1263
母	701522
妆	55686
胤	23867
烬	11200
榆	12803
僬	76
萱	24847
硍	7
怎	2520318
叻	526
衍	33446
木	547210
耽	39197
嘤	7663
昤	4
讲	510843
幕	186170
兽	315294
辨	51443
䃎	1
僎	24
熟	379834
吾	74367
醺	7469
拇	19656
亩	13987
膺	6135
她	7870164
楹	873
受	1388442
尤	229184
𫘜	1
朱	302714
狱	133802
诸	214094
护	551818
拱	43078
犬	40179
芬	63867
馁	5701
砍	105219
芤	69
话	3744918
妙	280422
哪	998545
蕺	47
拿	958909
𬉼	1
祖	225815
阪	3696
奖	124267
菱	18847
捺	9882
塍	328
邗	219
愆	438
儆	1660
鼐	982
艿	331
鲺	4
嘀	42615
难	1727441
蚧	287
恻	7440
簸	9838
迹	234062
碾	7059
装	695242
炆	624
永	399314
尸	233818
攮	331
昵	11209
骣	24
䁖	1
埘	147
糙	12841
烽	6756
偻	3116
能	59337
筮	493
琳	156209
豕	813
颖	63260
袖	112532
锚	3901
偎	18008
兆	42928
椅	140069
㸌	1
𦒍	1
俭	11872
玳	2811
囔	18779
馕	686
炻	267
悻	16293
姣	4586
戤	14
鞍	11580
胆	204656
刬	36
戬	5853
粹	36863
砻	299
潾	484
共	393084
楸	581
祸	100220
傻	248212
酱	19064
崛	10827
黩	789
柬	8239
焗	264
似	1203010
鄗	11
滩	49854
嗜	21477
乌	169573
祚	1978
悆	5
壅	368
恼	128908
腰	241953
螣	58
狮	57467
猱	629
罄	1797
茱	3253
箸	2025
臬	1211
宸	6717
驶	80575
九	506015
历	492046
蓦	36966
𫘪	1
昉	352
谖	321
稣	9757
氖	718
尖	232730
猿	19822
试	489077
罟	103
惹	125359
刁	23104
慢	820996
郛	204
虚	337177
烛	44471
枍	1
墅	39605
梅	333632
舁	173
蝻	35
标	352518
杻	2
掬	6330
耻	69287
聆	14209
总	1273656
眍	37
蜍	1504
霍	91017
坻	420
湿	1106831
壸	75
恁	3957
鲩	240
倻	23
师	1581751
萳	24
睛	724851
妮	155376
拟	50705
陞	43
腻	42295
绑	58013
霓	25233
莲	169829
本	2579525
祏	39
幪	323
呱	12128
坍	5506
硅	2812
桅	5612
塅	2
𬶋	1
獬	454
儒	53867
雍	25298
讫	1528
场	1443227
机	1672101
眺	12750
旎	3506
玑	10524
诲	8310
夸	102042
怩	2373
殖	27564
椸	8
著	329249
瑗	1760
胜	411128
岸	129873
声	3671272
衡	95484
犨	170
悢	16
绺	3113
鲵	483
建	598617
秤	5683
坭	56
服	1011512
栅	12178
缌	598
铌	18
𫠜	1
螅	282
鞅	3012
蚍	233
猬	5026
漹	1
嫣	53723
挤	136501
竣	4636
黏	10466
瞪	186803
穸	66
聱	101
吗	9028488
毖	424
枪	424122
诖	129
捻	8153
囤	3614
蔫	5225
鲇	682
娠	1418
哂	2973
蹋	8941
鸟	178843
袅	16382
夫	890507
珑	34560
冉	35294
盍	352
双	1011630
孽	25920
腼	7397
降	236722
䗛	1
笫	612
括	139128
罹	1764
轹	73
役	72622
欣	253815
鬣	982
苗	70434
狗	273403
拗	9594
伸	378381
舱	43881
爱	1516400
穑	644
身	581991
镊	837
冁	1197
模	378986
镍	486
糵	93
肏	180001
菍	2
嘞	128191
佘	7585
口	2375025
佞	2330
苧	34
鼩	6
澌	446
瞅	40256
嫘	418
阍	372
射	386984
玿	1
蜕	5743
拐	69576
朕	55861
瓦	108371
纽	42600
劭	9370
霅	15
韶	13304
妞	39627
忸	2352
勺	21196
痹	9749
讹	4384
咤	4444
袱	16412
碱	3522
𬶠	1
钤	657
撤	111119
氧	14747
𬀩	1
豫	140768
㙍	1
茛	495
噍	88
侬	4716
咬	214228
鹔	23
嫡	9083
哨	49487
猢	1335
耨	229
阚	5559
垧	123
墣	2
杕	3
淙	3305
雅	387227
圻	726
熵	482
末	137859
冀	18989
才	2774964
盅	6048
岣	64
裱	1747
睄	17
棱	15663
鲣	62
诩	8834
琪	83148
沣	3397
葬	56578
瑬	8
胬	43
鲫	1605
笯	5
暖	155408
沫	36930
岫	2563
甏	66
跎	1420
应	1777405
溟	5021
暕	18
五	1170399
蚕	15235
钍	101
隅	5609
懦	18465
弊	20760
鞫	302
佸	1
暅	3
潸	3156
搦	696
轸	1113
荚	924
琤	284
萤	13117
船	345687
女	3362647
恧	71
酐	61
璬	8
骟	417
琬	6186
诫	14893
听	2449554
黔	3728
鄯	684
鳝	1317
扳	22637
畏	70482
涎	11150
幔	4777
乔	124866
苫	822
雕	82839
牻	54
际	352009
忱	5426
博	186290
晅	35
嘹	3700
妈	956494
札	9994
汕	2205
喔	29430
古	621961
谣	24187
欧	253544
偶	150992
儴	3
玲	160183
𫐄	1
婢	24052
戆	2
谫	34
区	485062
怄	1574
召	128449
锏	4192
讴	754
嵎	17
济	255045
缔	8274
薏	1274
耦	444
怕	1114821
爬	183267
帕	75769
蘅	3850
阅	66256
缜	3456
瘅	37
柱	101551
绸	23779
殴	12876
捧	68203
泚	436
晒	3043701
筢	569
舥	2
瓞	55
裟	3854
铹	3
辂	1031
崟	3
嵫	151
疤	31338
疬	58
赫	122146
浣	6535
厦	35376
榫	396
族	423885
崎	11864
藏	339642
绔	2988
廪	726
奡	20
仔	20917
姈	2
病	505957
黜	2321
枫	177696
络	111536
资	517473
暹	2836
缸	26249
牌	237161
蒯	2828
螱	1
隹	155
藕	5785
醅	97
埽	167
撑	105151
垫	30165
啬	782
𬱖	1
畬	24
畤	55
涣	6446
啤	41687
钪	121
柩	2680
侔	144
吏	29540
判	204751
叛	97193
萏	238
鳎	209
搏	49713
羔	8623
盼	70328
辜	48646
噱	1310
晱	5
潘	63493
趄	4867
徜	2132
澜	32437
攀	45400
搡	4715
襁	2037
峣	75
泣	77104
虱	3192
嗅	25647
蕹	41
泫	2740
甬	7010
栳	93
唬	22717
福	455531
袢	209
蔬	12039
锬	40
磻	161
妲	1247
𫚕	1
邿	3
鲎	191
旁	610426
罔	3614
焆	3
馏	877
秕	124
改	495568
骺	65
作	2437694
苉	1
庸	55083
亸	32
𫑡	1
腹	102734
麸	406
兹	38586
蔹	23
擤	970
铤	2172
责	370705
紫	332620
洫	225
娈	527
䓬	1
𨱇	1
缱	1081
铬	754
蓬	46161
鳃	450
䏲	1
赖	118094
咏	16145
揪	31820
塞	206868
𫍽	1
钏	2744
囱	3099
墟	13673
粉	151879
俸	5470
鹫	10471
絷	143
珪	2547
谩	2532
镆	118
湫	944
抛	111367
蚬	188
商	514551
掭	38
盱	659
蛱	104
湣	283
酺	19
腺	6834
禹	19591
就	11305680
妹	542425
蚤	2888
鹣	182
鲖	4
蕗	220
哏	530
脬	136
翔	143541
配	262064
铏	15
返	97647
鹄	2663
蹄	38923
繄	13
湄	5775
饭	592047
陬	147
培	98415
赔	61381
陪	269127
噬	43822
虬	7519
钆	21
毹	81
皱	186310
诹	347
咆	23495
纣	5711
晫	7
噤	6576
踪	160849
罕	43876
鄀	9
除	599919
嵖	16
蔗	2971
锗	211
偁	21
婼	89
刳	125
若	809210
闰	3633
汭	36
蕤	504
嵅	1
芮	10038
茏	1019
匏	230
墚	66
螯	534
碚	152
婍	2
貅	1044
鲅	391
淫	73136
幄	2645
楚	728205
哆	30258
沅	4052
圫	1
跣	262
卉	10031
镱	701
岖	4783
轪	40
罪	300822
逖	2023
辔	1510
旆	170
铷	8
嬬	14
